count,x,y,halt
500,37.1589316379833,27.66035415167926,0
501,37.17543727958938,27.76269698279763,0
502,37.18896357817192,27.865437182239003,0
503,37.199509224154774,27.96856471938164,0
504,37.20734495027991,28.072035985636127,0
505,37.212916997820805,28.17578849510267,0
506,37.21672792727574,28.279756079577563,0
507,37.21924692364101,28.383879215549864,0
508,37.22086312819473,28.488109775564972,0
509,37.22187349504301,28.592411716355326,0
510,37.2224909099185,28.69675957015239,0
511,37.22286071991558,28.801136148586252,0
512,37.223078335840384,28.90553027463232,0
513,37.2232043932171,29.00993490072507,0
514,37.223276394530586,29.1143456969516,0
515,37.22331700439774,29.218760061441753,0
516,37.22333964976262,29.323176460422122,0
517,37.22335214800546,29.42759400477518,0
518,37.2233589815376,29.532012186641317,0
519,37.223362685973335,29.636430719713008,0
520,37.223364678436695,29.74084944446488,0
521,37.22336574239473,29.84526827294475,0
522,37.22336630676976,29.949687157121627,0
523,37.22336660430388,30.054106070991978,0
524,37.2233667602681,30.15852500058866,0
525,37.2233668415897,30.262943938463767,0
526,37.22336688378227,30.367362880672122,0
527,37.22336690557221,30.4717818251368,0
528,37.22336691677676,30.576200770770612,0
529,37.22336692251485,30.68061971700745,0
530,37.22336692544223,30.785038663553998,0
531,37.22336692693032,30.889457610258976,0
532,37.2233669276842,30.993876557044686,0
533,37.2233669280649,31.098295503871398,0
534,37.22336692825657,31.202714450718855,0
535,37.22336692835278,31.30713339757678,0
536,37.22336692840095,31.411552344439976,0
537,37.223366928425,31.51597129130581,0
538,37.22336692843698,31.620390238172963,0
539,37.223366928442935,31.724809185040776,0
540,37.22336692844589,31.82922813190892,0
541,37.22336692844735,31.933647078777224,0
542,37.223366928448065,32.038066025645605,0
543,37.22336692844842,32.14248497251403,0
544,37.22336692844859,32.24690391938248,0
545,37.22336692844868,32.35132286625094,0
546,37.22336692844871,32.4557418131194,0
547,37.22336692844873,32.560160759987866,0
548,37.22336692844874,32.66457970685633,0
549,37.22336692844874,32.76899865372479,0
550,37.22336692844874,32.87341760059326,0
551,37.22336692844874,32.97783654746172,0
552,37.22336692844874,33.082255494330184,0
553,37.22336692844874,33.18667444119865,0
554,37.22336692844874,33.29109338806711,0
555,37.22336692844874,33.395512334935574,0
556,37.22336692844874,33.49993128180404,0
557,37.22336692844874,33.6043502286725,0
558,37.22336692844874,33.70876917554097,0
559,37.22336692844874,33.813188122409464,0
560,37.22336692844874,33.917607069277985,0
561,37.22336692844874,34.02202601614656,0
562,37.22336692844874,34.126444963015246,0
563,37.22336692844874,34.230863909884135,0
564,37.22336692844874,34.33528285675343,0
565,37.22336692844874,34.439701803623514,0
566,37.22336692844874,34.54412075049512,0
567,37.22336692844874,34.64853969736962,0
568,37.22336692844874,34.75295864424966,0
569,37.22336692844874,34.85737759114017,0
570,37.22336692844874,34.961796538050365,0
571,37.22336692844874,35.066215484997315,0
572,37.22336692844874,35.17063443201236,0
573,37.22336692844874,35.275053379152546,0
574,37.22336692844874,35.37947232652058,0
575,37.22336692844874,35.483891274299275,0
576,37.22336692844874,35.58831022280981,0
577,37.22336692844874,35.6927291726083,0
578,37.22336692844874,35.79714812464161,0
579,37.22336692844874,35.9015670804911,0
580,37.22336692844874,36.005986042739195,0
581,37.22336692844874,36.11040501549224,0
582,37.22336692844874,36.2148240050734,0
583,37.22336692844874,36.31924302084046,0
584,37.22336692844874,36.42366207595774,0
585,37.22336692844874,36.528081187730635,0
586,37.22336692844874,36.632500376796415,0
587,37.22336692844874,36.736919664153,0
588,37.22336692844874,36.84133906500563,0
589,37.22336692844874,36.94575857935429,0
590,37.22336692844874,37.05017818197766,0
591,37.22336692844874,37.15459781907019,0
592,37.22336692844874,37.25901742169355,0
593,37.22336692844874,37.36343693604221,0
594,37.22336692844874,37.46785633689483,0
595,37.22336692844874,37.57227562425141,0
596,37.22336692844874,37.676694813317184,0
597,37.22336692844874,37.78111392509007,0
598,37.22336692844874,37.885532980207344,0
599,37.22336692844874,37.98995199597439,0
600,37.22336692844874,38.094370985555535,0
601,37.22336692844874,38.19878995830858,0
602,37.22336692844874,38.30320892055668,0
603,37.22336692844874,38.40762787640617,0
604,37.22336692844874,38.51204682843947,0
605,37.22336692844874,38.616465778237966,0
606,37.22336692844874,38.7208847267485,0
607,37.22336692844874,38.8253036745272,0
608,37.22336692844874,38.92972262189523,0
609,37.22336692844874,39.03414156903541,0
610,37.22336692844874,39.13856051605046,0
611,37.22336692844874,39.24297946299741,0
612,37.22336692844874,39.347398409907605,0
613,37.22336692844874,39.45181735679812,0
614,37.22336692844874,39.556236303678155,0
615,37.22336692844874,39.66065525055266,0
616,37.22336692844874,39.76507419742426,0
617,37.22336692844874,39.869493144294346,0
618,37.22336692844874,39.97391209116364,0
619,37.22336692844874,40.07833103803253,0
620,37.22336692844874,40.182749984901214,0
621,37.22336692844874,40.28716893176979,0
622,37.22336692844874,40.39158787863831,0
623,37.22336692844874,40.496006825506804,0
624,37.22336692844874,40.600425772375274,0
625,37.22336692844874,40.70484471924374,0
